,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
344,dmgmoriasia,DMG MORI Asia,768734999860346880,907499046134263808,2017-09-12 07:00:07,0,0,1,"As a driver of innovation, #ADAMOS will constantly be developing new IIoT applications. #EngineeringGoesDigital #DigitalFirst","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As a driver of innovation, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> will constantly be developing new IIoT applications. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EngineeringGoesDigital?src=hash""><s>#</s><b>EngineeringGoesDigital</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalFirst?src=hash""><s>#</s><b>DigitalFirst</b></a></p>",adamos,2017
345,dmgmorieu,DMG MORI Europe,768734043709935617,907499044796321792,2017-09-12 07:00:07,0,0,1,"As a driver of innovation, #ADAMOS will constantly be developing new IIoT applications. #EngineeringGoesDigital #DigitalFirst","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As a driver of innovation, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> will constantly be developing new IIoT applications. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EngineeringGoesDigital?src=hash""><s>#</s><b>EngineeringGoesDigital</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalFirst?src=hash""><s>#</s><b>DigitalFirst</b></a></p>",adamos,2017
346,dmgmoriusa,DMG MORI USA,119165835,906774248810860545,2017-09-10 07:00:02,0,0,0,#ADAMOS sets the new digital standard in machine and plant building #JoinThePower,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> sets the new digital standard in machine and plant building <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JoinThePower?src=hash""><s>#</s><b>JoinThePower</b></a></p>",adamos,2017
347,dmgmorijapan,DMG MORI Japan,768735780114141185,906774247128879105,2017-09-10 07:00:02,0,0,0,#ADAMOS sets the new digital standard in machine and plant building #JoinThePower,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> sets the new digital standard in machine and plant building <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JoinThePower?src=hash""><s>#</s><b>JoinThePower</b></a></p>",adamos,2017
348,dmgmoriasia,DMG MORI Asia,768734999860346880,906774245895806976,2017-09-10 07:00:01,0,0,0,#ADAMOS sets the new digital standard in machine and plant building #JoinThePower,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> sets the new digital standard in machine and plant building <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JoinThePower?src=hash""><s>#</s><b>JoinThePower</b></a></p>",adamos,2017
349,dmgmorieu,DMG MORI Europe,768734043709935617,906774244348096514,2017-09-10 07:00:01,0,0,2,#ADAMOS sets the new digital standard in machine and plant building #JoinThePower,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> sets the new digital standard in machine and plant building <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JoinThePower?src=hash""><s>#</s><b>JoinThePower</b></a></p>",adamos,2017
350,dmgmoriusa,DMG MORI USA,119165835,906411873742065664,2017-09-09 07:00:05,0,0,2,ADAMOS to start worldwide on 1st October 2017 with 200 experts. #digitalAllianceforMechanicalEngineering #ADAMOS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS to start worldwide on 1st October 2017 with 200 experts. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a></p>",adamos,2017
351,dmgmorijapan,DMG MORI Japan,768735780114141185,906411872454356992,2017-09-09 07:00:05,0,0,0,ADAMOS to start worldwide on 1st October 2017 with 200 experts. #digitalAllianceforMechanicalEngineering #ADAMOS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS to start worldwide on 1st October 2017 with 200 experts. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a></p>",adamos,2017
352,dmgmoriasia,DMG MORI Asia,768734999860346880,906411871170957312,2017-09-09 07:00:05,0,0,0,ADAMOS to start worldwide on 1st October 2017 with 200 experts. #digitalAllianceforMechanicalEngineering #ADAMOS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS to start worldwide on 1st October 2017 with 200 experts. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a></p>",adamos,2017
353,dmgmorieu,DMG MORI Europe,768734043709935617,906411868658466816,2017-09-09 07:00:04,0,1,16,ADAMOS to start worldwide on 1st October 2017 with 200 experts. #digitalAllianceforMechanicalEngineering #ADAMOS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS to start worldwide on 1st October 2017 with 200 experts. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a></p>",adamos,2017
354,DuerrAG,Dürr,103847476,905794751202459648,2017-09-07 14:07:52,0,2,2,#ADAMOS is vendor independent and comb leading edge IIoT technologies w leading industry knowledge from its partners http://bit.ly/ADAMOS pic.twitter.com/zCIzxe9ZMt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> is vendor independent and comb leading edge IIoT technologies w leading industry knowledge from its partners <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/ADAMOS"" dir=""ltr"" href=""https://t.co/YkgJPIaM0H"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/ADAMOS""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/ADAMOS</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zCIzxe9ZMt"">pic.twitter.com/zCIzxe9ZMt</a></p>",adamos,2017
355,zemirco,Mirco Zeiss,142970782,905727912673980417,2017-09-07 09:42:16,1,0,0,what are you actually doing? #ADAMOS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">what are you actually doing? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a></p>",adamos,2017
376,Kaans0815,Jens S,266558739,905510875964080128,2017-09-06 19:19:51,0,0,1,Is #ADAMOS the next big thing in #IIoT? https://adamos.com ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> the next big thing in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a>? <a class=""twitter-timeline-link"" data-expanded-url=""https://adamos.com"" dir=""ltr"" href=""https://t.co/iUhoVWX1ih"" rel=""nofollow noopener"" target=""_blank"" title=""https://adamos.com""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">adamos.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",adamos,2017
377,analyticaFair,analytica,48382689,905437938804240384,2017-09-06 14:30:01,0,1,3,Most-read #analytica news: New #Industry40 alliance #ADAMOS by machine building & IT http://bit.ly/2vKzR0Q  @ZEISS_Group @SoftwareAGpic.twitter.com/p4JLoBwyHh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Most-read <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/analytica?src=hash""><s>#</s><b>analytica</b></a> news: New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry40?src=hash""><s>#</s><b>Industry40</b></a> alliance <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> by machine building &amp; IT <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2vKzR0Q"" dir=""ltr"" href=""https://t.co/jKmKe7tww8"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2vKzR0Q""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2vKzR0Q</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/p4JLoBwyHh"">pic.twitter.com/p4JLoBwyHh</a></p>",adamos,2017
378,ChrisBoesenberg,Christina Bösenberg,58262579,905433542208913409,2017-09-06 14:12:33,0,0,2,#Adamos ist sicher eine smarte  Initiative ... aber schaut Euch diesen Old Boys Club an. #Mittelstand #Agile17pic.twitter.com/hnSHrSURfA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> ist sicher eine smarte  Initiative ... aber schaut Euch diesen Old Boys Club an. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mittelstand?src=hash""><s>#</s><b>Mittelstand</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Agile17?src=hash""><s>#</s><b>Agile17</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hnSHrSURfA"">pic.twitter.com/hnSHrSURfA</a></p>",adamos,2017
379,IreneDMGMORI,Irene Bader,798805825636601856,905253810679025664,2017-09-06 02:18:21,0,3,8,We will present #Adamos at our #dmgmori EMO booth in hall 2. #EMO2017 #EMOHannover2017https://twitter.com/maschinenmarkt/status/904995510691475456 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">We will present <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> at our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dmgmori?src=hash""><s>#</s><b>dmgmori</b></a> EMO booth in hall 2. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EMO2017?src=hash""><s>#</s><b>EMO2017</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EMOHannover2017?src=hash""><s>#</s><b>EMOHannover2017</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/maschinenmarkt/status/904995510691475456"" dir=""ltr"" href=""https://t.co/H2owPR405N"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/maschinenmarkt/status/904995510691475456""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/maschinenmarkt</span><span class=""invisible"">/status/904995510691475456</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
380,huni_park,Byung-Hun Park,760101433693863937,905125074382065664,2017-09-05 17:46:48,0,12,20,The #IIoT market is simply 2 big for 1 single player. That's why we are joining forces #Adamos @SoftwareAG @DuerrAG @DMGMORIAG @ZEISS_Grouppic.twitter.com/YGcxDDEPEi,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> market is simply 2 big for 1 single player. That's why we are joining forces <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> @DMGMORIAG <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YGcxDDEPEi"">pic.twitter.com/YGcxDDEPEi</a></p>",adamos,2017
381,Machinerytweets,Machinery magazine,65633673,905095431092408321,2017-09-05 15:49:01,0,3,6,German manufacturing tech firms form group to offer global Industrial Internet of Things platform #ADAMOS #IIOT http://www.machinery.co.uk/machinery-news/adaptive-manufacturing-open-solutions-adamos-industrial-internet-of-things-platform-industry-4-0-dmg-mori-carl-zeiss-durr-software-ag-asm-pt/160352 …pic.twitter.com/JITTgFu9b3,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">German manufacturing tech firms form group to offer global Industrial Internet of Things platform <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIOT?src=hash""><s>#</s><b>IIOT</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.machinery.co.uk/machinery-news/adaptive-manufacturing-open-solutions-adamos-industrial-internet-of-things-platform-industry-4-0-dmg-mori-carl-zeiss-durr-software-ag-asm-pt/160352"" dir=""ltr"" href=""https://t.co/cbeOTSR7oR"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.machinery.co.uk/machinery-news/adaptive-manufacturing-open-solutions-adamos-industrial-internet-of-things-platform-industry-4-0-dmg-mori-carl-zeiss-durr-software-ag-asm-pt/160352""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">machinery.co.uk/machinery-news</span><span class=""invisible"">/adaptive-manufacturing-open-solutions-adamos-industrial-internet-of-things-platform-industry-4-0-dmg-mori-carl-zeiss-durr-software-ag-asm-pt/160352</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JITTgFu9b3"">pic.twitter.com/JITTgFu9b3</a></p>",adamos,2017
382,SoftwareAG,Software AG,20679454,905091772174528514,2017-09-05 15:34:28,0,10,14,World market leaders combine strengths in #ADAMOS. Learn More: http://bit.ly/2wBQTx2 pic.twitter.com/nF52CkBYvp,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">World market leaders combine strengths in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a>. Learn More: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2wBQTx2"" dir=""ltr"" href=""https://t.co/1Loh6JeYYs"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2wBQTx2""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2wBQTx2</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nF52CkBYvp"">pic.twitter.com/nF52CkBYvp</a></p>",adamos,2017
383,dominik_nagel,Dominik Nagel,335870233,905036515528638464,2017-09-05 11:54:54,0,5,3,.@SoftwareAG: World market leaders combine strengths in #ADAMOS http://www.itbusinessnet.com/article/Software-AG:-World-market-leaders-combine-strengths-in-ADAMOS-5122891 … #IoT #IIoT,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a>: World market leaders combine strengths in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.itbusinessnet.com/article/Software-AG:-World-market-leaders-combine-strengths-in-ADAMOS-5122891"" dir=""ltr"" href=""https://t.co/FWxSMd11am"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.itbusinessnet.com/article/Software-AG:-World-market-leaders-combine-strengths-in-ADAMOS-5122891""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">itbusinessnet.com/article/Softwa</span><span class=""invisible"">re-AG:-World-market-leaders-combine-strengths-in-ADAMOS-5122891</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a></p>",adamos,2017
384,RuneBecker,ℜ𝔲𝔫𝔢 𝔅𝔢𝔠𝔨𝔢𝔯 💚🌎 ⌛️💀 #NotMyKlimapaket,885051486,905022128218451968,2017-09-05 10:57:44,0,0,1,►More about #ADAMOS on https://en.adamos.com https://twitter.com/SoftwareAG_D/status/905010581291270144 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">►More about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> on <a class=""twitter-timeline-link"" data-expanded-url=""https://en.adamos.com"" dir=""ltr"" href=""https://t.co/duAXPIZ5wp"" rel=""nofollow noopener"" target=""_blank"" title=""https://en.adamos.com""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">en.adamos.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SoftwareAG_D/status/905010581291270144"" dir=""ltr"" href=""https://t.co/Ohc21OICj7"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SoftwareAG_D/status/905010581291270144""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SoftwareAG_D/s</span><span class=""invisible"">tatus/905010581291270144</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
385,ZEISS_Group,ZEISS Group,46126781,905018535025537024,2017-09-05 10:43:27,0,5,5,"Visit #ADAMOS @EMO_HANNOVER2017 | 18.-23. September | DMG MORI, Hall 2 or browse https://en.adamos.com/  for more informationpic.twitter.com/50srH3R1ME","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Visit <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> @EMO_HANNOVER2017 | 18.-23. September | DMG MORI, Hall 2 or browse <a class=""twitter-timeline-link"" data-expanded-url=""https://en.adamos.com/"" dir=""ltr"" href=""https://t.co/7XjxzR3329"" rel=""nofollow noopener"" target=""_blank"" title=""https://en.adamos.com/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">en.adamos.com</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> for more information<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/50srH3R1ME"">pic.twitter.com/50srH3R1ME</a></p>",adamos,2017
386,ZEISS_Group,ZEISS Group,46126781,905017486126587904,2017-09-05 10:39:17,0,4,9,#ADAMOS IIoT-platform is vendor independent and combines leading edge #IIoT technologies + industry knowledge: https://en.adamos.com/ pic.twitter.com/2WcbREEvj3,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> IIoT-platform is vendor independent and combines leading edge <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> technologies + industry knowledge: <a class=""twitter-timeline-link"" data-expanded-url=""https://en.adamos.com/"" dir=""ltr"" href=""https://t.co/7XjxzR3329"" rel=""nofollow noopener"" target=""_blank"" title=""https://en.adamos.com/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">en.adamos.com</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2WcbREEvj3"">pic.twitter.com/2WcbREEvj3</a></p>",adamos,2017
387,dmgmoriusa,DMG MORI USA,119165835,905014662013562880,2017-09-05 10:28:04,1,1,2,ADAMOS: New alliance between machine building and IT for Industrie 4.0 #ADAMOS #digitalAllianceforMechanicalEngineeringpic.twitter.com/nQis7LGHAS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS: New alliance between machine building and IT for Industrie 4.0 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nQis7LGHAS"">pic.twitter.com/nQis7LGHAS</a></p>",adamos,2017
388,dmgmorijapan,DMG MORI Japan,768735780114141185,905014589804482560,2017-09-05 10:27:47,0,2,7,ADAMOS: New alliance between machine building and IT for Industrie 4.0 #ADAMOS #digitalAllianceforMechanicalEngineeringpic.twitter.com/ep0pJClhgR,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS: New alliance between machine building and IT for Industrie 4.0 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalAllianceforMechanicalEngineering?src=hash""><s>#</s><b>digitalAllianceforMechanicalEngineering</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ep0pJClhgR"">pic.twitter.com/ep0pJClhgR</a></p>",adamos,2017
